user_id,age,monthly_hours,watching_peak_time,preferred_content_type,preferred_genre,binge_watcher,subscription_type,platform_frequency,gender
6089,52.0,"155,64632992149006",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
6090,65.0,"137,4341111973673",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6091,42.0,"109,07850346224885",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
6092,23.0,"58,79091538727326",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
6093,64.0,"266,0169229237126",Afternoon,Movies,Science Fiction,0.0,,Weekly,Man
6094,47.0,"106,25001619937709",Afternoon,Reality Shows,Horror,0.0,Premium,Occasional,Woman
6095,41.0,"192,1612482244924",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6096,33.0,"77,76512157070545",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6097,50.0,"166,06749668640148",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6098,46.0,"139,0869245646322",Night,Anime,Horror,1.0,Family,Weekly,Woman
6099,27.0,"16,756840669279654",Afternoon,Documentaries,Science Fiction,1.0,,Weekly,Man
6100,46.0,"120,50467039229729",Afternoon,Anime,Horror,0.0,Family,Occasional,Woman
6101,50.0,"178,4294823334742",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6102,56.0,"223,782577717272",Night,Documentaries,Science Fiction,0.0,,Weekly,Man
6103,39.0,"214,35632456029413",Night,Anime,Science Fiction,0.0,Premium,Occasional,Man
6104,28.0,"212,34307104341323",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6105,35.0,"97,2231430427916",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
6106,32.0,"171,04103049991332",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
6107,47.0,"160,71030166389025",Late Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6108,51.0,"137,2520191915666",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
6109,34.0,"186,1252751946573",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6110,41.0,nan,Night,Anime,Science Fiction,0.0,Family,Weekly,Woman
6111,32.0,"80,2077407804088",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6112,33.0,"168,9889716550684",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6113,54.0,"107,69014118072884",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6114,50.0,"174,69968640796907",Night,Movies,Science Fiction,1.0,Student,Weekly,Woman
6115,25.0,"97,096293298855",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Woman
6116,38.0,"207,05267350850548",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6117,49.0,"223,84882537836788",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
6118,40.0,"183,0233667268276",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
6119,35.0,"163,88735317050595",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
6120,36.0,"129,64080091769466",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6121,57.0,"234,95421403839163",Night,Movies,Science Fiction,0.0,Family,Weekly,Woman
6122,50.0,"123,5846690361292",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6123,33.0,"141,4601876396338",Afternoon,Anime,Horror,0.0,Premium,Occasional,Man
6124,61.0,nan,Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6125,45.0,"130,2660474747506",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6126,33.0,"152,09288889192734",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6127,63.0,"108,9559294398764",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6128,52.0,"198,37645664491964",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
6129,51.0,"91,66384287569078",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
6130,58.0,"129,99627238288272",Afternoon,Movies,Horror,1.0,Family,Daily,Man
6131,52.0,nan,Afternoon,Movies,Science Fiction,0.0,Family,Weekly,Man
6132,33.0,"89,66952596116755",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6133,40.0,"168,99675115022265",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
6134,35.0,"191,2949668113801",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6135,37.0,"147,61841847554118",Afternoon,Anime,Drama,0.0,Premium,Occasional,Man
6136,26.0,"35,897487680224465",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
6137,46.0,"75,15437721744144",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
6138,41.0,"96,80149167164711",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Man
6139,38.0,nan,Night,Anime,Horror,0.0,Family,Weekly,Woman
6140,34.0,"141,72086174653583",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6141,64.0,"187,50081675691536",Afternoon,Movies,Horror,1.0,Family,Weekly,Man
6142,39.0,"102,47700096304956",Afternoon,Documentaries,Science Fiction,1.0,,Weekly,Woman
6143,49.0,"183,3505406132719",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6144,59.0,"82,30293481809028",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
6145,34.0,"161,8517640628472",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6146,28.0,"198,09153389278805",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6147,43.0,"160,46983546310233",Afternoon,Documentaries,Drama,1.0,Family,Weekly,Man
6148,61.0,"139,9266218313538",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6149,35.0,"173,4594777970524",Night,Anime,Drama,0.0,Premium,Weekly,Woman
6150,61.0,"133,5150813502027",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
6151,41.0,"173,59778020355313",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
6152,36.0,"99,99828741154305",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6153,58.0,"139,5687326485619",Night,Movies,Science Fiction,1.0,Family,Daily,Man
6154,35.0,"78,48187048199361",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6155,39.0,"175,23575067518144",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
6156,44.0,"141,41298617353178",Night,Documentaries,Horror,1.0,,Weekly,Woman
6157,44.0,nan,Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6158,37.0,"107,12073104892096",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
6159,39.0,"109,30931838584972",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
6160,47.0,"146,89756262493682",Night,Documentaries,Horror,1.0,Family,Weekly,Man
6161,39.0,"139,71291680584605",Night,Documentaries,Drama,1.0,Premium,Weekly,Woman
6162,45.0,"132,1413626210432",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
6163,52.0,"157,23901585259122",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
6164,43.0,"117,32408244966808",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
6165,45.0,"163,4267042987416",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
6166,43.0,"184,640152264757",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6167,55.0,"117,48546463191433",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6168,32.0,nan,Night,Documentaries,Science Fiction,0.0,,Weekly,Man
6169,66.0,"170,52796133658822",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6170,55.0,"175,2684737196121",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6171,39.0,"160,812582720092",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6172,59.0,nan,Night,Movies,Science Fiction,1.0,Family,Daily,Woman
6173,51.0,"107,95758569188256",Night,Anime,Horror,1.0,Family,Weekly,Woman
6174,35.0,nan,Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
6175,49.0,"179,45350411583948",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6176,56.0,"158,20197565637423",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6177,39.0,"119,3289931052643",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6178,60.0,"194,675881907716",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6179,41.0,"159,46245324709037",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
6180,54.0,"105,8833841239586",Afternoon,Documentaries,Science Fiction,1.0,Family,Daily,Man
6181,32.0,"198,0962420243773",Afternoon,Documentaries,Drama,0.0,,Weekly,Man
6182,39.0,"179,58768397844827",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
6183,59.0,"206,09666872480523",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6184,43.0,"148,559643801466",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6185,52.0,"217,9761392134552",Afternoon,Movies,Horror,0.0,Family,Weekly,Man
6186,45.0,"149,73836448628134",Night,Documentaries,Drama,0.0,,Weekly,Woman
6187,41.0,"178,1418400740546",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
6188,38.0,"129,33994219502682",Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Woman
6189,43.0,nan,Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
6190,53.0,"175,35328707988046",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6191,48.0,"79,66330131208913",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6192,44.0,"207,7548314319787",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Woman
6193,38.0,"50,71503644336975",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6194,54.0,"86,87357714146813",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
6195,43.0,"115,89797908746532",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6196,25.0,"47,3035759148984",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
6197,59.0,"163,18338876407128",Night,Movies,Horror,1.0,Family,Daily,Man
6198,52.0,"108,732263744442",Afternoon,Documentaries,Science Fiction,1.0,Premium,Daily,Woman
6199,55.0,"209,43720042560147",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6200,41.0,"177,16808286161884",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
6201,57.0,nan,Night,Movies,Horror,1.0,,Weekly,Woman
6202,32.0,"168,34076137898498",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6203,32.0,"249,27266368638388",Afternoon,Series,Drama,1.0,Family,Daily,Man
6204,58.0,"244,30798919150104",Night,Movies,Science Fiction,0.0,Family,Weekly,Man
6205,50.0,"145,16597671281116",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6206,38.0,"151,39565198986986",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6207,48.0,"135,329109763595",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
6208,46.0,"109,1300195124506",Night,Anime,Horror,1.0,Family,Weekly,Woman
6209,52.0,"211,8845744730051",Night,Movies,Horror,1.0,Family,Daily,Man
6210,55.0,"228,4432330543546",Afternoon,Movies,Science Fiction,0.0,Family,Weekly,Man
6211,36.0,"160,8505779189767",Afternoon,Anime,Drama,0.0,Premium,Weekly,Man
6212,32.0,"141,26228905643404",Night,Anime,Science Fiction,0.0,Family,Weekly,Woman
6213,54.0,"103,323512891571",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6214,35.0,"141,85494343531522",Night,Anime,Drama,0.0,Premium,Occasional,Man
6215,41.0,"185,9774918144974",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Woman
6216,54.0,"150,69024430254126",Morning,Movies,Science Fiction,1.0,Family,Daily,Man
6217,61.0,"180,89679577932375",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
6218,47.0,"113,32359313408514",Night,Anime,Science Fiction,1.0,Family,Weekly,Man
6219,60.0,"176,24052090480478",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6220,37.0,"96,83983005872112",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
6221,42.0,"81,81731677510281",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6222,51.0,"74,59464931622573",Night,Documentaries,Science Fiction,1.0,Family,Daily,Man
6223,41.0,"111,33902213453278",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
6224,45.0,nan,Night,Movies,Drama,1.0,Family,Weekly,Woman
6225,39.0,"165,94736422723346",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6226,29.0,"209,55879307033865",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6227,41.0,"179,72761818863114",Night,Documentaries,Drama,0.0,Family,Occasional,Man
6228,60.0,"174,53697471385553",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6229,56.0,nan,Afternoon,Movies,Science Fiction,1.0,Premium,Daily,Woman
6230,37.0,nan,Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
6231,43.0,"214,88517479457155",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6232,41.0,"158,61655977727972",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6233,43.0,"192,1206474804528",Night,Documentaries,Drama,0.0,Family,Weekly,Man
6234,56.0,"178,83438061607922",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6235,48.0,"160,0529024061772",Night,Documentaries,Drama,1.0,Family,Weekly,Woman
6236,59.0,"200,76982014958415",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
6237,46.0,"105,41959566823289",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6238,49.0,"115,66517668235537",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
6239,60.0,"150,07169371314862",Night,Movies,Science Fiction,1.0,Family,Daily,Man
6240,40.0,"71,78777114297085",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
6241,46.0,"136,65442560374498",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
6242,41.0,"222,67240833630905",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6243,44.0,"173,20780214717996",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Woman
6244,34.0,"66,27145487820697",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
6245,34.0,"99,7194588288646",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
6246,32.0,"183,60362272004588",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6247,37.0,"175,61025842244447",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6248,33.0,"141,53555903291763",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
6249,60.0,"152,74360997890403",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6250,48.0,"163,6169404261153",Night,Documentaries,Horror,1.0,Family,Weekly,Man
6251,48.0,"149,83743489514674",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6252,68.0,"128,97714353177875",Night,Movies,Drama,1.0,Family,Weekly,Man
6253,47.0,"118,39247570305558",Afternoon,Documentaries,Science Fiction,1.0,,Weekly,Woman
6254,35.0,"152,2288535496118",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
6255,46.0,"77,45073927071363",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Man
6256,58.0,"178,0268660620626",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
6257,56.0,"154,38868379873773",Night,Movies,Horror,1.0,,Weekly,Woman
6258,46.0,"170,9163121864982",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6259,42.0,"133,8371708218669",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
6260,40.0,"192,0753620720324",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6261,44.0,"164,65093411162246",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6262,59.0,nan,Night,Movies,Horror,1.0,Family,Weekly,Man
6263,57.0,"95,82949427949788",Afternoon,Anime,Comedy,1.0,Family,Occasional,Man
6264,55.0,"110,36036643881404",Night,Documentaries,Horror,1.0,Premium,Weekly,Woman
6265,36.0,"151,19114045191358",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
6266,39.0,"180,71363906226335",Afternoon,Anime,Drama,0.0,Premium,Occasional,Man
6267,59.0,"146,55113166002002",Afternoon,Movies,Horror,1.0,Family,Daily,Woman
6268,50.0,"117,02653545065856",Night,Documentaries,Horror,1.0,Family,Weekly,Man
6269,41.0,"153,10952010353827",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6270,49.0,"86,418901514337",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
6271,49.0,"183,88692596001377",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6272,54.0,"101,0119179413019",Night,Documentaries,Science Fiction,1.0,Family,Daily,Man
6273,43.0,"135,06847325904192",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6274,50.0,"108,3522240057079",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6275,48.0,"196,7966399571885",Afternoon,Movies,Drama,1.0,Family,Weekly,Woman
6276,31.0,"177,0269910529003",Afternoon,Anime,Horror,0.0,Family,Weekly,Man
6277,43.0,"96,86706896293391",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
6278,34.0,"160,05224266940726",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6279,32.0,"143,20634686185957",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6280,40.0,"169,8542211648013",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6281,43.0,"170,77161271484522",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
6282,35.0,"53,63320422129041",Night,Anime,Science Fiction,1.0,,Weekly,Man
6283,50.0,"110,40477193760364",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6284,56.0,"188,83698801210647",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
6285,45.0,"136,20873807461425",Night,Anime,Horror,0.0,Family,Weekly,Man
6286,51.0,"183,88644368829688",Afternoon,Movies,Science Fiction,1.0,Student,Weekly,Man
6287,23.0,"190,61045345080672",Night,Anime,Science Fiction,0.0,,Occasional,Man
6288,42.0,"91,496386274976",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
6289,44.0,nan,Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6290,43.0,"170,90171184418787",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
6291,62.0,"186,92277781145128",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
6292,43.0,"174,0376111888015",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6293,61.0,"209,984587513064",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6294,38.0,"116,44845832867314",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6295,47.0,nan,Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6296,45.0,"200,47241303813317",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6297,55.0,"178,1680610360542",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
6298,32.0,nan,Night,Anime,Science Fiction,1.0,,Weekly,Man
6299,48.0,"136,68838586191788",Night,Documentaries,Horror,1.0,Family,Weekly,Man
6300,34.0,"50,09754498816493",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6301,46.0,"135,96054171227135",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6302,54.0,"124,2395216554592",Night,Documentaries,Horror,1.0,,Weekly,Man
6303,49.0,"142,11093728301748",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6304,55.0,"207,9390922759548",Afternoon,Movies,Horror,1.0,Family,Weekly,Man
6305,32.0,"38,92870168245037",Afternoon,Documentaries,Science Fiction,1.0,,Weekly,Man
6306,38.0,"181,5059807183963",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6307,45.0,"120,99892631619636",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6308,61.0,"198,7106128999033",Afternoon,Movies,Horror,1.0,Family,Weekly,Man
6309,50.0,"176,98382163503587",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6310,43.0,"86,67049051223393",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
6311,47.0,"225,6422082125765",Afternoon,Documentaries,Science Fiction,0.0,Family,Occasional,Man
6312,48.0,"190,24215363637063",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6313,45.0,nan,Night,Documentaries,Drama,1.0,Family,Weekly,Man
6314,41.0,"75,11203703218621",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
6315,38.0,"105,8772317725176",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
6316,37.0,"175,88291977867766",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6317,49.0,"173,8852842784107",Night,Movies,Drama,1.0,Family,Weekly,Man
6318,55.0,"156,0709971145622",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6319,41.0,"95,96203819572308",Night,Reality Shows,Comedy,0.0,Premium,Occasional,Man
6320,36.0,"66,84800816087827",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6321,43.0,"141,87165330815392",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6322,42.0,"135,91928248937",Night,Movies,Drama,1.0,Premium,Weekly,Man
6323,40.0,"157,59165697034285",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
6324,38.0,"125,23684928975098",Night,Anime,Science Fiction,0.0,Premium,Occasional,Woman
6325,49.0,"177,072355150793",Night,Movies,Science Fiction,1.0,Student,Daily,Man
6326,55.0,"110,90001385630674",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
6327,63.0,"128,56044221794372",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6328,39.0,"134,7115998218121",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
6329,35.0,"86,49143133048054",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
6330,42.0,"195,4015621780371",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6331,61.0,"209,30534649439076",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6332,61.0,"183,94713096873724",Afternoon,Movies,Science Fiction,1.0,Student,Weekly,Woman
6333,46.0,"173,4789849911139",Afternoon,Documentaries,Drama,1.0,Family,Weekly,Woman
6334,59.0,"182,84609867193356",Night,Movies,Science Fiction,1.0,Family,Daily,Man
6335,40.0,"180,79020297517772",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
6336,41.0,"176,04954250945292",Night,Documentaries,Drama,0.0,Premium,Occasional,Man
6337,40.0,"134,45637779047567",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6338,45.0,"183,6567970180588",Afternoon,Movies,Science Fiction,1.0,Student,Weekly,Man
6339,59.0,"241,34684697209036",Afternoon,Movies,Horror,1.0,Student,Weekly,Woman
6340,56.0,"179,7725481015396",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
6341,25.0,"173,81155709462422",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
6342,46.0,"139,64869721453508",Night,Documentaries,Drama,1.0,Premium,Weekly,Woman
6343,56.0,"204,8957507182189",Night,Movies,Horror,1.0,Family,Weekly,Man
6344,47.0,nan,Night,Documentaries,Drama,1.0,Premium,Weekly,Woman
6345,43.0,"180,2579547888321",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
6346,49.0,"145,63563369631223",Night,Documentaries,Horror,1.0,Family,Weekly,Man
6347,49.0,"143,46443741511226",Night,Documentaries,Horror,1.0,Family,Weekly,Man
6348,62.0,nan,Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6349,54.0,"186,064290881963",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6350,42.0,"168,69593723166034",Night,Documentaries,Drama,0.0,Family,Weekly,Man
6351,35.0,"66,48761482839018",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
6352,53.0,"200,0594452806493",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6353,47.0,"87,19278725330453",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
6354,27.0,"52,14119951490667",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
6355,42.0,"151,256580923069",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6356,63.0,"177,2857017991776",Night,Movies,Science Fiction,1.0,Family,Daily,Man
6357,63.0,"211,758010601138",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6358,55.0,"155,1002225170247",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6359,32.0,"172,52028087181907",Afternoon,Anime,Horror,0.0,Family,Weekly,Man
6360,42.0,"107,1118933236097",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
6361,47.0,"140,59547646421896",Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Woman
6362,63.0,"145,7759519787699",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6363,49.0,"213,0530139087805",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6364,40.0,"216,75050492987032",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6365,44.0,"160,26889117278662",Afternoon,Documentaries,Horror,0.0,Family,Weekly,Man
6366,35.0,"120,81781914819597",Night,Anime,Horror,0.0,Family,Weekly,Man
6367,40.0,"174,08733444842105",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
6368,56.0,"165,3898929282199",Night,Movies,Horror,1.0,Family,Weekly,Woman
6369,53.0,"179,94273715765098",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6370,36.0,"203,111235478755",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
6371,46.0,"162,96931986224484",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
6372,31.0,"75,6394443236051",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
6373,44.0,"157,9449700398732",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6374,54.0,"182,67542678255944",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
6375,49.0,"129,14668834954054",Afternoon,Documentaries,Horror,1.0,Premium,Weekly,Woman
6376,55.0,"179,90117299318536",Night,Documentaries,Horror,1.0,Family,Weekly,Man
6377,39.0,"130,82893536489004",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
6378,41.0,"219,3367186190919",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
6379,46.0,"185,94749109782376",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
6380,52.0,"174,56512024231662",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
6381,60.0,"159,4912569580053",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
6382,62.0,"118,38232079021122",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Woman
6383,46.0,"178,0809133444634",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
6384,39.0,"202,86284758054111",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
6385,41.0,"166,71752769917805",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
6386,58.0,"193,4964175371818",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
6387,55.0,"85,39422452698138",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
